
size: 56, policy: 1, flags: 0, prio: 2
T: 0, D: 0, P: 0
283564685184075,283564974468365,283564685282219,283564686743411,98144,98013.641633598,98013.741613433,98013.641648460,98013.642154298,0.000014862,1,0.000149,0.0285
283564974468365,283565263784423,283564974638491,283564975978611,170126,98013.741613433,98013.841620656,98013.741669768,98013.742132998,0.000056335,1,0.000563,0.108
283565263784423,283565553080651,283565263870569,283565265282081,86146,98013.841620656,98013.941621390,98013.841648127,98013.842136047,0.000027471,1,0.000275,0.0533
283565553080651,283565842336169,283565553191221,283565554597059,110570,98013.941621390,98014.041607810,98013.941657134,98013.942143132,0.000035744,1,0.000357,0.0685
283565842336169,283566131643097,283565842450695,283565843825949,114526,98014.041607810,98014.141612545,98014.041644961,98014.042120333,0.000037151,1,0.000371,0.0725
283566131643097,283566421016797,283566131746453,283566133169945,103356,98014.141612545,98014.241639538,98014.141645321,98014.142137458,0.000032776,1,0.000328,0.0624
283566421016797,283566710274667,283566421119441,283566422512229,102644,98014.241639538,98014.341626608,98014.241672404,98014.242153844,0.000032866,1,0.000329,0.0639
283566710274667,283566999522173,283566710366625,283566711862391,91958,98014.341626608,98014.441610833,98014.341656020,98014.342174536,0.000029412,1,0.000294,0.0537
283566999522173,283567288742389,283566999614167,283567001040205,91994,98014.441610833,98014.541584793,98014.441639709,98014.442132738,0.000028876,1,0.000289,0.0553
283567288742389,283567578078485,283567288825737,283567290249835,83348,98014.541584793,98014.641599504,98014.541611003,98014.542104433,0.000026210,1,0.000262,0.0504
283567578078485,283567867349513,283567578177737,283567579571953,99252,98014.641599504,98014.741590099,98014.641630830,98014.642112753,0.000031326,1,0.000313,0.061
283567867349513,283568156660169,283567867432819,283567868829449,83306,98014.741590099,98014.841596039,98014.741617145,98014.742100062,0.000027046,1,0.00027,0.053
283568156660169,283568445949895,283568156751483,283568158153379,91314,98014.841596039,98014.941594261,98014.841625471,98014.842110138,0.000029432,1,0.000294,0.0572
283568445949895,283568735235529,283568446046057,283568447440037,96162,98014.941594261,98015.041590906,98014.941625436,98014.942107302,0.000031175,1,0.000312,0.0608
283568735235529,283569024521383,283568735322781,283568736722431,87252,98015.041590906,98015.141587905,98015.041619226,98015.042103059,0.000028320,1,0.000283,0.0553
283569024521383,283569313931623,283569024613013,283569026028115,91630,98015.141587905,98015.241629329,98015.141617699,98015.142108350,0.000029794,1,0.000298,0.0572
283569313931623,283569603117607,283569314036295,283569315470097,104672,98015.241629329,98015.341590202,98015.241662181,98015.242157956,0.000032852,1,0.000329,0.0621
283569603117607,283569892459579,283569603201851,283569604606137,84244,98015.341590202,98015.441607143,98015.341617531,98015.342102964,0.000027329,1,0.000273,0.0533
283569892459579,283570181774915,283569892552579,283569893994485,93000,98015.441607143,98015.541614191,98015.441636927,98015.442135371,0.000029784,1,0.000298,0.0564
283570181774915,283570471110137,283570181874187,283570183277405,99272,98015.541614191,98015.641628627,98015.541646254,98015.542131311,0.000032063,1,0.000321,0.062
283570471110137,283570760368943,283570471214047,283570472607435,103910,98015.641628627,98015.741616363,98015.641661896,98015.642143567,0.000033269,1,0.000333,0.0646
283570760368943,283571049668509,283570760469309,283570761896617,100366,98015.741616363,98015.841617545,98015.741648274,98015.742141755,0.000031911,1,0.000319,0.0607
283571049668509,283571338898207,283571049759921,283571051171703,91412,98015.841617545,98015.941595537,98015.841646850,98015.842134879,0.000029305,1,0.000293,0.0566
283571338898207,283571628190943,283571338991481,283571340389649,93274,98015.941595537,98016.041594826,98015.941625052,98015.942108355,0.000029515,1,0.000295,0.0576
283571628190943,283571917532983,283571628289965,283571629682879,99022,98016.041594826,98016.141610749,98016.041626374,98016.042107863,0.000031548,1,0.000315,0.0615
283571917532983,283572207020927,283571917806575,283571919053323,273592,98016.141610749,98016.241677653,98016.141703157,98016.142134204,0.000092408,1,0.000923,0.177
283572207020927,283572496182381,283572207123935,283572208535283,103008,98016.241677653,98016.341632149,98016.241710982,98016.242198975,0.000033329,1,0.000333,0.0639
283572496182381,283572785401497,283572496276981,283572497768425,94600,98016.341632149,98016.441606114,98016.341662017,98016.342179229,0.000029868,1,0.000299,0.0546
283572785401497,283573074696629,283572785493465,283572786895469,91968,98016.441606114,98016.541605378,98016.441635006,98016.442119637,0.000028892,1,0.000289,0.0563
283573074696629,283573364006709,283573074787289,283573076190441,90660,98016.541605378,98016.641610693,98016.541634704,98016.542119725,0.000029326,1,0.000293,0.057
283573364006709,283573653246953,283573364096213,283573365539095,89504,98016.641610693,98016.741592066,98016.641639665,98016.642138687,0.000028972,1,0.00029,0.0549
283573653246953,283573942600239,283573653338097,283573654781261,91144,98016.741592066,98016.841613256,98016.741621402,98016.742127533,0.000029336,1,0.000293,0.0548
283573942600239,283574231888405,283573942696127,283573944172473,95888,98016.841613256,98016.941610743,98016.841643296,98016.842155220,0.000030040,1,0.0003,0.0554
283574231888405,283574521152573,283574231990717,283574233421339,102312,98016.941610743,98017.041600142,98016.941643285,98016.942137912,0.000032542,1,0.000325,0.0617
283574521152573,283574810470101,283574521252283,283574522644733,99710,98017.041600142,98017.141607548,98017.041631852,98017.042113174,0.000031710,1,0.000317,0.0618
283574810470101,283575099777095,283574810566755,283574811999239,96654,98017.141607548,98017.241611857,98017.141638723,98017.142134078,0.000031175,1,0.000312,0.0592
283575099777095,283575389240987,283575099888007,283575101309181,110912,98017.241611857,98017.341670862,98017.241647898,98017.242139642,0.000036041,1,0.00036,0.0683
283575389240987,283575678401727,283575389338327,283575390744033,97340,98017.341670862,98017.441624388,98017.341701836,98017.342187762,0.000030974,1,0.00031,0.0599
283575678401727,283575967655571,283575678507633,283575679897801,105906,98017.441624388,98017.541610362,98017.441658386,98017.442138984,0.000033998,1,0.00034,0.0661
283575967655571,283576256953469,283575967759359,283575969161563,103788,98017.541610362,98017.641610989,98017.541643555,98017.542128242,0.000033193,1,0.000332,0.0641
283576256953469,283576546240133,283576257052351,283576258462275,98882,98017.641610989,98017.741608347,98017.641642991,98017.642130344,0.000032002,1,0.00032,0.0616
283576546240133,283576835566135,283576546340155,283576547763993,100022,98017.741608347,98017.841619430,98017.741640613,98017.742132827,0.000032266,1,0.000323,0.0615
283576835566135,283577124823357,283576835663137,283576837083045,97002,98017.841619430,98017.941607463,98017.841650402,98017.842141239,0.000030972,1,0.00031,0.0594
283577124823357,283577414096271,283577124928775,283577126359907,105418,98017.941607463,98018.041598587,98017.941640395,98017.942135332,0.000032932,1,0.000329,0.0624
283577414096271,283577703623117,283577414195185,283577415598757,98914,98018.041598587,98018.141679590,98018.041630624,98018.042115965,0.000032037,1,0.00032,0.0619
283577703623117,283577992729233,283577703726103,283577705127165,102986,98018.141679590,98018.241614409,98018.141712337,98018.142196649,0.000032747,1,0.000328,0.0633
283577992729233,283578282194899,283577992832725,283577994255597,103492,98018.241614409,98018.341673058,98018.241647285,98018.242139132,0.000032876,1,0.000329,0.0627
283578282194899,283578571505143,283578282286535,283578283698541,91636,98018.341673058,98018.441678393,98018.341702456,98018.342190432,0.000029398,1,0.000294,0.0568
283578571505143,283578860595171,283578571602379,283578573008013,97236,98018.441678393,98018.541608470,98018.441709695,98018.442195608,0.000031302,1,0.000313,0.0605
283578860595171,283579149913367,283578860698749,283578862114599,103578,98018.541608470,98018.641615770,98018.541641113,98018.542130509,0.000032643,1,0.000326,0.0625
283579149913367,283579439178025,283579150162691,283579151469667,249324,98018.641615770,98018.741605117,98018.641699741,98018.642152588,0.000083971,1,0.00084,0.156
