
size: 56, policy: 1, flags: 0, prio: 2
T: 0, D: 0, P: 0
282459791436495,282460138659025,282459791548499,282459792705387,112004,97631.714829311,97631.834831096,97631.714843167,97631.715243054,0.000013856,1,0.000115,0.0335
282460138659025,282460485750353,282460138814379,282460139889507,155354,97631.834831096,97631.954808605,97631.834882008,97631.835253883,0.000050912,1,0.000424,0.12
282460485750353,282460832893607,282460485844713,282460486948275,94360,97631.954808605,97632.074805357,97631.954839380,97631.955220882,0.000030775,1,0.000256,0.0746
282460832893607,282461180051761,282460832980185,282460834094009,86578,97632.074805357,97632.194806983,97632.074833169,97632.075218162,0.000027812,1,0.000232,0.0674
282461180051761,282461527195777,282461180151197,282461181250907,99436,97632.194806983,97632.314803373,97632.194839188,97632.195219330,0.000032205,1,0.000268,0.0781
282461527195777,282461874483391,282461527283039,282461528396247,87262,97632.314803373,97632.434850532,97632.314831679,97632.315216525,0.000028306,1,0.000236,0.0685
282461874483391,282462221597625,282461874582871,282461875693341,99480,97632.434850532,97632.554837627,97632.434882283,97632.435266143,0.000031751,1,0.000265,0.0764
282462221597625,282462568668585,282462221724101,282462222866491,126476,97632.554837627,97632.674807565,97632.554878038,97632.555274962,0.000040411,1,0.000337,0.0924
282462568668585,282462915803795,282462568760593,282462569869437,92008,97632.674807565,97632.794801689,97632.674837561,97632.675220866,0.000029996,1,0.00025,0.0726
282462915803795,282463262970241,282462915888899,282462917004087,85104,97632.794801689,97632.914805710,97632.794828857,97632.795214899,0.000027168,1,0.000226,0.0657
282463262970241,282463610167997,282463263056191,282463264170789,85950,97632.914805710,97633.034821450,97632.914833617,97632.915218964,0.000027907,1,0.000233,0.0675
282463610167997,282463957369149,282463610264061,282463611374867,96064,97633.034821450,97633.154838499,97633.034852386,97633.035236345,0.000030936,1,0.000258,0.0746
282463957369149,282464304549029,282463957470195,282463958580109,101046,97633.154838499,97633.274847658,97633.154870608,97633.155254264,0.000032109,1,0.000268,0.0772
282464304549029,282464651654287,282464304662227,282464305778863,113198,97633.274847658,97633.394830494,97633.274883897,97633.275270294,0.000036239,1,0.000302,0.0857
282464651654287,282464998853309,282464651756627,282464652859539,102340,97633.394830494,97633.514846539,97633.394863451,97633.395244695,0.000032957,1,0.000275,0.0796
282464998853309,282465346154665,282464998959815,282465000070015,106506,97633.514846539,97633.634897589,97633.514880615,97633.515264460,0.000034076,1,0.000284,0.0815
282465346154665,282465693113017,282465346252845,282465347359307,98180,97633.634897589,97633.754831135,97633.634928855,97633.635311321,0.000031266,1,0.000261,0.0756
282465693113017,282466040284875,282465693221585,282465694321649,108568,97633.754831135,97633.874837491,97633.754864951,97633.755245222,0.000033816,1,0.000282,0.0817
282466040284875,282466387398309,282466040391121,282466041499755,106246,97633.874837491,97633.994822278,97633.874870517,97633.875253760,0.000033026,1,0.000275,0.0793
282466387398309,282466734617685,282466387504197,282466388606931,105888,97633.994822278,97634.114845427,97633.994856527,97633.995237716,0.000034249,1,0.000285,0.0824
282466734617685,282467081770607,282466734721177,282466735828141,103492,97634.114845427,97634.234845400,97634.114878457,97634.115261113,0.000033030,1,0.000275,0.0795
282467081770607,282467428871601,282467081873033,282467082980017,102426,97634.234845400,97634.354826607,97634.234877919,97634.235260547,0.000032519,1,0.000271,0.0783
